"station_id","station_name","latitude","longitude","elevation","tz"
240308,"DEEP CREEK",48.35557,-113.11371,5340,"America/Denver"
100606,"SHOCK",46.96813,-116.61837,3687,"America/Los_Angeles"
103904,"DIAMOND FLAT",42.86681,-111.21886,7582,"America/Boise"
472201,"STAR PRAIRIE",45.18641,-92.65029,980,"America/Chicago"
472603,"MEAD",44.69722,-89.86583,1150,"America/Chicago"
471601,"LADYSMITH",45.43778,-91.11697,1162,"America/Chicago"
472801,"AUGUSTA",44.69573,-91.13446,970,"America/Chicago"
471703,"DIAMOND LAKE",45.10556,-90.69,1317,"America/Chicago"
201702,"INDIAN RIVER",45.375,-84.625,700,"America/Detroit"
495009,"PUU OPAE",22.04083,-159.69583,2068,"Pacific/Honolulu"
44207,"BATTERSON",37.37842,-119.62953,3176,"America/Los_Angeles"
417902,"BALCONES",30.56611,-98.03889,1035,"America/Chicago"
473402,"APPLETON",44.28748,-88.45922,830,"America/Chicago"
200103,"WATERSMEET",46.26889,-89.17,1605,"America/Menominee"
244707,"CRAZY",46.15808,-110.38425,7321,"America/Denver"
206901,"HOLLY",42.81733,-83.67944,906,"America/Detroit"
470804,"HAYWARD",46.00047,-91.5,1079,"America/Chicago"
471002,"WOODRUFF",45.88722,-89.65111,1619,"America/Chicago"
44503,"FENCE MEADOW",36.96213,-119.17556,5240,"America/Los_Angeles"
417903,"BALCONES FLYING X",30.62972,-98.08194,1362,"America/Chicago"
135502,"LOESS HILLS STATE FOREST",41.83222,-95.92806,1070,"America/Chicago"
44204,"NORTH FORK",37.23307,-119.50585,2721,"America/Los_Angeles"
470703,"MINONG",46.13583,-91.98083,1060,"America/Chicago"
260117,"KNOX 2",39.27283,-119.963,7568,"America/Los_Angeles"
472002,"KESHENA",44.88923,-88.66127,871,"America/Chicago"
203401,"ROSCOMMON",44.47179,-84.5707,1176,"America/Detroit"
480118,"CABIN CREEK",44.31136,-110.15021,8650,"America/Denver"
42609,"PILOT HILL",38.83168,-121.0092,1249,"America/Los_Angeles"
40921,"DENTEN CREEK",39.77948,-120.59449,5149,"America/Los_Angeles"
43304,"LA HONDA",37.30523,-122.25525,804,"America/Los_Angeles"
300191,"SCHUYLER FALLS",44.6,-73.6,650,"America/New_York"
352418,"SPARTA BUTTE",44.91528,-117.385,4265,"America/Los_Angeles"
213403,"ST. CROIX",45.97171,-92.6176,920,"America/Chicago"
204201,"ALGER",44.12917,-84.12278,783,"America/Detroit"
471101,"LAONA",45.46214,-88.67976,1560,"America/Chicago"
215601,"MN VALLEY",44.71639,-93.63583,845,"America/Chicago"
453414,"TEEPEE SEED ORCHARD",48.66389,-117.48194,3280,"America/Los_Angeles"
470502,"PHELPS",46.04,-89.09611,1770,"America/Chicago"
240119,"BC BALDY",48.63333,-115.58333,4300,"America/Denver"
55807,"BIG BEAR PARK",37.49611,-107.72944,10341,"America/Denver"
21208,"SCOUT CAMP",32.39805556,-110.725,7554,"America/Phoenix"
345801,"WICHITA",34.76067,-98.74192,1832,"America/Chicago"
353342,"BLACK ROCK",43.52806,-121.81583,4891,"America/Los_Angeles"
101812,"HORTON PEAK",43.95215,-114.75735,8800,"America/Boise"
471801,"TOMAHAWK",45.59415,-89.72273,1535,"America/Chicago"
135501,"DESOTO",41.53333,-96.08333,1000,"America/Chicago"
41201,"BANGOR",39.38075,-121.38623,803,"America/Los_Angeles"
270105,"SILVER SALMON LAKES",59.97537,-152.67134,23,"America/Anchorage"
417901,"BIRD",30.2625,-98.62889,1489,"America/Chicago"
471301,"WAUSAUKEE",45.38953,-87.96541,763,"America/Chicago"
200503,"PELKIE",46.77972,-88.66306,760,"America/Detroit"
472003,"MOUNTAIN",45.12397,-88.37161,910,"America/Chicago"
214201,"CARLOS AVERY",45.30278,-93.10111,900,"America/Chicago"
200504,"BARAGA PLAINS",46.59761,-88.62569,1269,"America/Detroit"
200301,"KENTON",46.60694,-88.90667,1262,"America/Detroit"
101028,"MOOSE CREEK",46.12806,-114.91667,2460,"America/Los_Angeles"
470603,"LIND",45.73972,-92.79556,813,"America/Chicago"
200703,"GWINN",46.28936,-87.47319,1259,"America/Detroit"
419403,"COMANCHE",31.92417,-98.59722,1312,"America/Chicago"
213301,"MORA",45.89,-93.26972,1012,"America/Chicago"
260116,"LITTLE VALLEY (WRCC)",39.24444,-119.88083,6310,"America/Los_Angeles"
211803,"MOOSE LAKE",46.42028,-92.80083,1070,"America/Chicago"
200903,"LA BRANCHE",45.88433,-87.48842,983,"America/Menominee"
201102,"STONINGTON",45.90111,-86.93111,653,"America/Detroit"
40904,"CHESTER",40.29261,-121.24394,4547,"America/Los_Angeles"
45740,"PALOMAR",33.35207,-116.86273,5486,"America/Los_Angeles"
203601,"SILVER CREEK",44.37639,-83.59972,704,"America/Detroit"
101316,"RED ROCK PEAK",44.98778,-114.41833,7910,"America/Boise"
353307,"CALIMUS",42.63139,-121.55972,6629,"America/Los_Angeles"
419402,"POSSUM KINGDOM",32.86722,-98.56167,925,"America/Chicago"
45405,"CLEAR CREEK",34.27111,-118.1525,3000,"America/Los_Angeles"
240207,"WEST GLACIER",48.51061,-113.99677,3165,"America/Denver"
44520,"HIGH SIERRA",37.31466,-119.0393,7431,"America/Los_Angeles"
203001,"BARTON CITY",44.66484,-83.58762,833,"America/Detroit"
202301,"ATLANTA",45.14962,-84.18571,895,"America/Detroit"
41311,"RICE CANYON",39.52502,-120.32884,6943,"America/Los_Angeles"
417802,"LOST MAPLES SNA",29.82389,-99.59944,2220,"America/Chicago"
101223,"SKI HILL",44.9429,-116.1882,5297,"America/Boise"
44106,"MARIPOSA",37.50403,-119.98679,2231,"America/Los_Angeles"
353213,"ACORN WOMAN PEAK",42.06972,-123.01167,4964,"America/Los_Angeles"
452317,"TEPEE CREEK",46.16457,-121.03145,2961,"America/Los_Angeles"
42009,"SANTA ROSA",38.47848,-122.7118,599,"America/Los_Angeles"
202902,"MIO",44.67611,-84.12833,1050,"America/Detroit"
419501,"COLORADO BEND",31.04944,-98.525,1259,"America/Chicago"
210511,"SAGINAW",46.84361,-92.46167,1330,"America/Chicago"
211703,"RICE LAKE NWR",46.53722,-93.2875,1185,"America/Chicago"
210602,"ISABELLA",47.61972,-91.3775,1990,"America/Chicago"
214001,"SHERBURNE",45.53139,-93.75222,1002,"America/Chicago"
44508,"PINEHURST",36.69733,-119.0187,4066,"America/Los_Angeles"
200802,"RANDVILLE",46.00693,-88.05986,1255,"America/Menominee"
42313,"NOVATO FIRE - ROBINHOOD",38.1125,-122.54981,482,"America/Los_Angeles"
44901,"BRANCH MOUNTAIN",35.18523,-120.08499,3770,"America/Los_Angeles"
496029,"PUU MALI",19.91657,-155.42088,6658,"Pacific/Honolulu"
492019,"KUAOKALA",21.57037,-158.2599,947,"Pacific/Honolulu"
471901,"ANTIGO",45.15889,-89.11472,1499,"America/Chicago"
43802,"CORRALITOS",36.99086,-121.80488,327,"America/Los_Angeles"
453412,"DEER MOUNTAIN",48.79611,-117.44611,3340,"America/Los_Angeles"
480709,"COYOTE MEADOWS",44.0075,-111.03556,6830,"America/Denver"
53006,"LOST PARK",39.30694,-105.54278,10656,"America/Denver"
214501,"LITCHFIELD",45.07194,-94.53028,1076,"America/Chicago"
50305,"INDEPENDENCE MOUNTAIN",40.897,-106.431,8991,"America/Denver"
40915,"PIERCE",40.24611,-120.64222,5811,"America/Los_Angeles"
54801,"WILLIS CREEK",38.00289,-105.05603,9053,"America/Denver"
132207,"LOESS HILLS TNC BROKEN",42.69729,-96.57583,1170,"America/Chicago"
41503,"STONYFORD",39.35523,-122.65831,1540,"America/Los_Angeles"
101222,"PINE CREEK",44.25028,-116.19861,5400,"America/Boise"
352207,"SLIDE MOUNTAIN",44.46222,-120.29444,5589,"America/Los_Angeles"
211702,"HILL CITY",46.96098,-93.59841,1295,"America/Chicago"
20220,"LINDBERGH HILL",36.28556,-112.07861,8800,"America/Phoenix"
350913,"WAMIC MILL",45.24034,-121.45423,3320,"America/Los_Angeles"
100204,"PRIEST LAKE",48.57418,-116.95787,2600,"America/Los_Angeles"
352605,"ROUND MOUNTAIN",43.75694,-121.71028,5813,"America/Los_Angeles"
353120,"PROVOLT SEED ORCHARD",42.29019,-123.23339,1180,"America/Los_Angeles"
452306,"SEDGE RIDGE",46.495,-121.01333,4300,"America/Los_Angeles"
200403,"WINDIGO",47.91129,-89.14258,962,"America/Detroit"
210512,"HIBBING",47.39194,-92.83472,1350,"America/Chicago"
212601,"BRAINERD",46.39722,-94.13028,1220,"America/Chicago"
353343,"HOYT CREEK",42.97639,-121.42194,5445,"America/Los_Angeles"
102712,"WAGONTOWN",43.57197,-115.32753,6172,"America/Boise"
101050,"SOUTHFORK",45.89028,-115.98972,4570,"America/Los_Angeles"
213102,"LITTLE FALLS",45.95139,-94.34444,1150,"America/Chicago"
481208,"KELLY",42.27611,-110.80611,8470,"America/Denver"
45108,"LYTLE CREEK",34.23389,-117.48028,2792,"America/Los_Angeles"
100714,"DENT",46.62319,-116.22069,1700,"America/Los_Angeles"
450603,"NPS ENGLISH CAMP",48.58808,-123.1486,60,"America/Los_Angeles"
42612,"BEN BOLT",38.59084,-120.93362,905,"America/Los_Angeles"
353524,"ANTELOPE",44.03972,-118.41639,6460,"America/Los_Angeles"
146501,"STAFFORD",38.144,-98.47842,1768,"America/Chicago"
104007,"COTTON RIDGE",42.17355556,-114.2045556,7585,"America/Boise"
45009,"BRECKENRIDGE",35.45363,-118.59519,7485,"America/Los_Angeles"
210519,"SKIBO",47.48861,-91.98775,1590,"America/Chicago"
496037,"PUHO CS",19.42192,-155.90742,97,"Pacific/Honolulu"
44209,"METCALF GAP",37.4094,-119.76789,3118,"America/Los_Angeles"
452219,"SWAUK",47.2575,-120.67556,3480,"America/Los_Angeles"
417801,"MASON",30.73583,-99.18639,1463,"America/Chicago"
210509,"ELY",47.82861,-91.83694,1455,"America/Chicago"
41215,"OPENSHAW",39.58983,-121.63516,268,"America/Los_Angeles"
210507,"KABNAM",48.43919,-93.04999,1200,"America/Chicago"
103103,"SCOUT MOUNTAIN",42.69833,-112.35642,5696,"America/Boise"
210503,"MEANDER",48.12,-92.15889,1368,"America/Chicago"
241210,"CABINET (TROUT CREEK)",47.86667,-115.625,2379,"America/Denver"
20611,"SHADOW RIM",34.40583,-111.28306,5543,"America/Phoenix"
43913,"LOS GATOS",37.20417,-121.95083,1842,"America/Los_Angeles"
216901,"REDSTN",44.01147,-96.32652,1660,"America/Chicago"
420706,"NORWAY",40.6125,-111.09833,8280,"America/Denver"
101045,"RED RIVER",45.7125,-115.3375,4600,"America/Los_Angeles"
452404,"GRAYBACK",45.99167,-121.08333,3800,"America/Los_Angeles"
210607,"FERNBERG",47.94611,-91.495,1609,"America/Chicago"
101710,"LITTLE ANDERSON",44.09111,-115.88056,4560,"America/Boise"
102105,"ISLAND PARK",44.42051,-111.36741,6337,"America/Boise"
482012,"SANDSTONE",41.19739,-107.21958,8100,"America/Denver"
480120,"GREBE",44.71905,-110.51322,7900,"America/Denver"
211502,"BADOURA",46.86158,-94.72936,1475,"America/Chicago"
453803,"ALDER RIDGE",46.26833,-117.49833,4500,"America/Los_Angeles"
51510,"DEEP CREEK",39.77353,-107.64706,9404,"America/Denver"
45421,"TANBARK",34.20694,-117.76056,2600,"America/Los_Angeles"
352126,"ELK CREEK",44.75778,-117.97111,6576,"America/Los_Angeles"
40247,"BOLAM",41.53413,-122.20971,4489,"America/Los_Angeles"
480306,"MILL CREEK",44.45583,-107.44944,8898,"America/Denver"
20610,"RED LAKE",34.18111,-110.78917,6200,"America/Phoenix"
100208,"HOODOO",48.05331,-116.79335,2270,"America/Los_Angeles"
211401,"ITASCA",47.24,-95.19,1480,"America/Chicago"
210514,"ORR",48.01731,-92.85464,1320,"America/Chicago"
44722,"BLACKROCK",36.09345,-118.26108,8114,"America/Los_Angeles"
480119,"SODA BUTTE",45.01394,-110.03869,8160,"America/Denver"
211004,"EFFIE",47.77944,-93.64611,1340,"America/Chicago"
41410,"COUNTY LINE",39.01883,-122.41169,2085,"America/Los_Angeles"
210709,"SEAGULL",48.12028,-90.83861,1430,"America/Chicago"
350919,"WASCO BUTTE",45.61667,-121.33528,2272,"America/Los_Angeles"
420403,"BEUS CANYON",41.17664,-111.92925,5067,"America/Denver"
43402,"OAKLAND NORTH",37.865,-122.22083,1403,"America/Los_Angeles"
45224,"SAN MARCOS PASS",34.49133,-119.79639,1491,"America/Los_Angeles"
352305,"CRANE PRAIRIE",44.15722,-118.47139,5500,"America/Los_Angeles"
45228,"CARPINTERIA",34.44453,-119.51311,1770,"America/Los_Angeles"
496026,"PUU WAAWAA",19.7951,-155.84544,2222,"Pacific/Honolulu"
211005,"CUTFOOT",47.53639,-94.05444,1300,"America/Chicago"
212201,"DETROIT LAKES",46.84889,-95.84639,1385,"America/Chicago"
240214,"SPOTTED BEAR RS",47.92389,-113.52472,3725,"America/Denver"
240112,"TROY",48.46667,-115.91667,1950,"America/Denver"
418201,"GEORGE WEST",28.46594,-98.25242,238,"America/Chicago"
452915,"PAL MOORE ORCHARD",48.39028,-117.58528,3120,"America/Los_Angeles"
45314,"ROSE VALLEY",34.54338,-119.18493,3331,"America/Los_Angeles"
210405,"LITTLEFORK",48.38944,-93.56417,1131,"America/Chicago"
352208,"BRER RABBIT",44.32389,-119.76917,5719,"America/Los_Angeles"
242912,"SMITH CREEK",46.43958,-114.22682,5650,"America/Denver"
20212,"DRY PARK",36.45308,-112.23825,8706,"America/Phoenix"
51404,"DEAD HORSE",40.07844,-107.368,8685,"America/Denver"
200405,"OJIBWAY",48.10908,-88.60727,1133,"America/Detroit"
101708,"TOWN CREEK",43.93958,-115.91153,4645,"America/Boise"
43309,"PULGAS",37.47312,-122.298,644,"America/Los_Angeles"
452511,"LANE CREEK",48.61111,-118.27778,4430,"America/Los_Angeles"
419401,"HAMBY",32.51342,-99.6307,1900,"America/Chicago"
44717,"OAK OPENING",36.17529,-118.70172,3091,"America/Los_Angeles"
419301,"MILLER CREEK",33.41361,-99.40056,1335,"America/Chicago"
240217,"HUNGRY HORSE",48.38333,-114.0575,3123,"America/Denver"
45218,"MONTECITO",34.4614,-119.64901,1619,"America/Los_Angeles"
43009,"LAS TRAMPAS",37.83389,-122.06694,1760,"America/Los_Angeles"
240303,"ST. MARY",48.74083,-113.43278,4560,"America/Denver"
43403,"OAKLAND SOUTH",37.78611,-122.14472,1095,"America/Los_Angeles"
242911,"GIRD POINT",46.19322,-113.92258,6950,"America/Denver"
418603,"LAGUNA ATASCOSA",26.22833,-97.34917,25,"America/Chicago"
45223,"REFUGIO",34.51666,-120.07533,1465,"America/Los_Angeles"
351414,"J RIDGE",45.11389,-118.40389,5180,"America/Los_Angeles"
211604,"CASS LAKE",47.37778,-94.615,1300,"America/Chicago"
210902,"KELLIHER",47.94111,-94.46417,1352,"America/Chicago"
392607,"WHITETAIL PEAK",44.12605,-103.84389,6848,"America/Denver"
55905,"BUCKLES",37.11989,-106.819,9230,"America/Denver"
50408,"KEYSER RIDGE",39.89056,-106.03667,10201,"America/Denver"
45439,"HENNINGER FLATS",34.19512,-118.09362,2800,"America/Los_Angeles"
496027,"PUUANAHULU",19.83272,-155.76973,2725,"Pacific/Honolulu"
44724,"SHADEQUARTER",36.56707,-118.95788,4340,"America/Los_Angeles"
21207,"RINCON",32.20639,-110.54861,8209,"America/Phoenix"
20502,"CROWN KING",34.20333,-112.34556,6078,"America/Phoenix"
291002,"BARTLEY",35.89389,-105.46194,8339,"America/Denver"
500966,"BENTALIT",61.93583,-150.98583,150,"America/Anchorage"
213501,"BIG STONE NWR",45.26111,-96.34167,878,"America/Chicago"
140401,"KIRWIN",39.66522,-99.19536,1747,"America/Chicago"
242902,"DEER MOUNTAIN",46.02549,-114.05521,7282,"America/Denver"
420705,"HEWINTA",40.95278,-110.48056,9186,"America/Denver"
43916,"CORDOZA RIDGE",37.16834,-121.52845,2331,"America/Los_Angeles"
419502,"COLEMAN",31.5145,-99.65075,1509,"America/Chicago"
210901,"BEMIDJI",47.50174,-94.92511,1377,"America/Chicago"
210301,"BAUDETTE",48.67028,-94.61722,1113,"America/Chicago"
50304,"WILLOW CREEK",40.35167,-106.21528,9750,"America/Denver"
20310,"MOUNTAIN LION",33.69511,-109.71078,7269,"America/Phoenix"
392507,"SPEARFISH",44.45823,-103.81873,3898,"America/Denver"
44701,"ASH MOUNTAIN",36.49139,-118.82528,1730,"America/Los_Angeles"
40243,"VAN BREMMER",41.64297,-121.79488,5303,"America/Los_Angeles"
480605,"BEAR LODGE",44.59722,-104.42806,5280,"America/Denver"
242915,"SAWMILL CREEK",46.45111,-113.89028,5540,"America/Denver"
244603,"HEBGEN LAKE",44.66597,-111.09911,6700,"America/Denver"
390701,"MARSHALL CO",45.80389,-97.45083,2010,"America/Chicago"
20219,"OAK CREEK",34.94686,-111.75444,4804,"America/Phoenix"
353337,"TIMOTHY",43.24278,-121.35306,6099,"America/Los_Angeles"
395901,"LAKE ANDES",43.25861,-98.75917,1710,"America/Chicago"
452510,"GOLD MOUNTAIN",48.18074,-118.46679,4686,"America/Los_Angeles"
241909,"GATES PARK",47.78972,-112.93944,5400,"America/Denver"
44301,"ARROYO SECO",36.23548,-121.47988,879,"America/Los_Angeles"
103903,"POLE CANYON",42.89894,-111.83325,6854,"America/Boise"
343301,"CHEYENNE",35.70806,-99.90472,2352,"America/Chicago"
50406,"PORCUPINE CR.",40.09806,-106.68056,8941,"America/Denver"
452513,"OWL MOUNTAIN",48.93528,-118.29722,3560,"America/Los_Angeles"
421103,"RAYS VALLEY",40.11776,-111.28036,7300,"America/Denver"
43010,"BRIONES",37.93417,-122.11778,1450,"America/Los_Angeles"
101801,"BONANZA",44.37207,-114.7291,6426,"America/Boise"
45111,"ROCK CAMP",34.29058,-117.2135,4923,"America/Los_Angeles"
20215,"MORMON LAKE",34.90972,-111.43842,7094,"America/Phoenix"
418102,"PEARSALL",28.885,-99.11056,525,"America/Chicago"
44707,"JOHNSONDALE",35.97113,-118.54074,4684,"America/Los_Angeles"
45708,"JULIAN",33.07569,-116.59258,4238,"America/Los_Angeles"
244705,"MAIN BOULDER",45.45813,-110.19768,5405,"America/Denver"
500956,"STONEY",61.06383,-153.89643,1226,"America/Anchorage"
40314,"COLD SPRINGS",41.78142,-120.31939,6379,"America/Los_Angeles"
40731,"BLACKS MOUNTAIN",40.72457,-121.17895,5725,"America/Los_Angeles"
41302,"DOG VALLEY",39.56194,-120.04778,5976,"America/Los_Angeles"
51901,"PICKLE GULCH",39.84444,-105.51722,9380,"America/Denver"
499900,"PTA KEAMUKU",19.90222,-155.67861,3366,"Pacific/Honolulu"
500965,"HOMER",59.77939,-151.16417,1112,"America/Anchorage"
252402,"BESSEY",41.89722,-100.31056,2873,"America/Chicago"
353526,"MOON HILL",42.85917,-118.67889,6100,"America/Los_Angeles"
241901,"BENCHMARK",47.49526,-112.88453,5374,"America/Denver"
480214,"EAGLE",44.48556,-109.89639,7500,"America/Denver"
20291,"HAPPY JACK",34.61806,-111.34222,6793,"America/Phoenix"
245107,"BIGHORN MOUNTAIN",45.07333,-107.88872,8180,"America/Denver"
100799,"MARIAH",45.53667,-115.31056,3410,"America/Los_Angeles"
418001,"KICKAPOO CAVERNS SP",29.60917,-100.47306,1592,"America/Chicago"
242914,"LITTLE ROCK CREEK",46.03783,-114.26271,5507,"America/Denver"
245415,"FRENCH CREEK",45.33,-112.91278,7422,"America/Denver"
293004,"COSMIC",32.77917,-105.82,9082,"America/Denver"
480403,"BURGESS",44.78509,-107.53484,7743,"America/Denver"
101220,"TEA POT",44.90433,-115.73858,5175,"America/Boise"
210203,"ROSEAU",48.85,-95.69917,1047,"America/Chicago"
244803,"DERBY MOUNTAIN",45.57722,-109.87889,6600,"America/Denver"
53605,"RAMPART RANGE",38.95861,-104.95278,9207,"America/Denver"
352332,"KEENEY TWO",44.66611,-118.92194,5120,"America/Los_Angeles"
21302,"HOPKINS",31.67528,-110.88,7120,"America/Phoenix"
102004,"3 MILE",44.39583,-112.10806,6625,"America/Boise"
242208,"JUDITH PEAK",47.21753,-109.22281,6428,"America/Denver"
500962,"NINILCHIK",60.0099,-151.53995,361,"America/Anchorage"
210801,"AGASSIZ",48.305,-95.87417,920,"America/Chicago"
40221,"ROUND MOUNTAIN",41.42711,-121.46251,5255,"America/Los_Angeles"
480708,"GRAND TETON",43.71481,-110.71344,6730,"America/Denver"
418605,"LINN-SAN MANUEL",26.53639,-98.08778,15,"America/Chicago"
241802,"GLEASON",47.8725,-112.67083,5060,"America/Denver"
418902,"MATADOR",34.11754,-100.34458,1833,"America/Chicago"
21411,"CARR",31.44111,-110.28611,5400,"America/Phoenix"
101108,"WEISER RIVER",44.84733,-116.42767,3804,"America/Boise"
45203,"LOS PRIETOS",34.5444,-119.79129,982,"America/Los_Angeles"
43912,"LOS ALTOS",37.35472,-122.14167,539,"America/Los_Angeles"
102301,"MOODY",43.65058,-111.53183,6838,"America/Boise"
240227,"SWANEY",48.413,-114.7365,4980,"America/Denver"
45441,"CAMP 9",34.35325,-118.41858,4000,"America/Los_Angeles"
40917,"COYOTE",39.98806,-120.47759,5570,"America/Los_Angeles"
210101,"KITTSON",48.59208,-96.48753,1060,"America/Chicago"
210903,"RED LAKE",47.87067,-95.03016,1216,"America/Chicago"
481307,"RASPBERRY",43.47267,-110.01825,8833,"America/Denver"
45711,"PINE HILLS",33.01666,-116.63544,3651,"America/Los_Angeles"
421702,"BRUIN POINT",39.60933,-110.28997,9755,"America/Denver"
42704,"CFA RAWS",38.38,-120.93028,660,"America/Los_Angeles"
21009,"DRY LAKE",33.35982,-109.83306,7405,"America/Phoenix"
392506,"NEMO",44.19,-103.51056,4644,"America/Denver"
20612,"PINE",34.37172,-111.45569,5387,"America/Phoenix"
292013,"MOGOLLON",33.39064,-108.80819,7566,"America/Denver"
40240,"JUANITA LAKE",41.8019,-122.1097,5173,"America/Los_Angeles"
250402,"VALENTINE",42.48389,-100.52306,2927,"America/Chicago"
392603,"MT. RUSHMORE",43.8778,-103.44946,5071,"America/Denver"
44708,"MILO",36.23118,-118.86903,1923,"America/Los_Angeles"
324605,"SHEYENNE",46.46694,-97.31728,1070,"America/Chicago"
393101,"HURON",44.24111,-98.77,1876,"America/Chicago"
100603,"POTLATCH",46.92972,-116.90889,2500,"America/Los_Angeles"
43011,"MALLORY RIDGE",37.81722,-121.77889,1948,"America/Los_Angeles"
418802,"WHEELER RAWS",35.44647,-100.19831,2375,"America/Chicago"
44510,"TRIMMER",36.91105,-119.30659,1487,"America/Los_Angeles"
45201,"FIGUEROA",34.73443,-120.00656,3183,"America/Los_Angeles"
261205,"SKYLAND",39.023,-119.94086,6599,"America/Los_Angeles"
418602,"SANTA ANA NWR",26.07861,-98.15722,90,"America/Chicago"
452006,"FIRST BUTTE",48.61917,-120.10861,5509,"America/Los_Angeles"
418901,"CAPROCK",34.41056,-101.04917,2561,"America/Chicago"
418401,"HEBBRONVILLE",27.35278,-98.74389,581,"America/Chicago"
481306,"SNIDER BASIN",42.49083,-110.52667,8200,"America/Denver"
51606,"DOWD JUNCTION",39.62764,-106.45217,9068,"America/Denver"
250403,"MCKELVIE",42.6894,-101.12824,3060,"America/Denver"
45222,"SB BOTANIC GARDEN",34.45589,-119.70563,753,"America/Los_Angeles"
43404,"ROSE PEAK",37.5113,-121.74163,3342,"America/Los_Angeles"
290101,"WASHINGTON PASS",36.07648,-108.86146,9352,"America/Denver"
351518,"EDEN",45.87639,-117.61639,4200,"America/Los_Angeles"
419203,"PAINT CREEK",31.90611,-100.58167,1854,"America/Chicago"
101044,"LODGEPOLE",45.37837,-115.1882,5814,"America/Boise"
245607,"TIMBERCREST",45.15694,-109.36056,6400,"America/Denver"
420912,"OTTER CREEK",41.75333,-111.28056,7160,"America/Denver"
21106,"STRAY HORSE",33.55253,-109.31731,7945,"America/Phoenix"
45221,"MONTECITO #2",34.445,-119.62583,285,"America/Los_Angeles"
100101,"BONNERS FERRY",48.72633,-116.29199,2320,"America/Los_Angeles"
52003,"LOOKOUT MOUNTAIN",39.72417,-105.25028,7504,"America/Denver"
102903,"NORTH FORK",43.79025,-114.4218,6300,"America/Boise"
417103,"THE BOWL",31.925,-104.82528,7755,"America/Chicago"
353230,"BUCKHORN SPRINGS",42.12061,-122.56394,2780,"America/Los_Angeles"
45707,"DESCANSO",32.85739,-116.62239,3567,"America/Los_Angeles"
55808,"LOG CHUTE",37.35222,-107.91472,8254,"America/Denver"
244601,"SHENANGO",45.45964,-111.24447,5391,"America/Denver"
44712,"UHL",35.88668,-118.64834,3768,"America/Los_Angeles"
452919,"BIG BLUE",48.00598,-118.01617,3400,"America/Los_Angeles"
481411,"WIND RIVER",42.97795,-109.12211,9235,"America/Denver"
40313,"BEAR FLAT",41.29532,-120.31402,5972,"America/Los_Angeles"
422903,"AGUA CANYON",37.52222,-112.27111,8890,"America/Denver"
40814,"CORNING",39.93894,-122.16973,289,"America/Los_Angeles"
260302,"POLE CREEK",41.87677,-115.25817,8502,"America/Los_Angeles"
241518,"STINKWATER CREEK",46.85306,-113.37744,5443,"America/Denver"
418002,"MERRILL",30.28,-100.56083,2195,"America/Chicago"
240120,"YAAK (UPPER FORD)",48.91667,-115.65667,3000,"America/Denver"
53105,"CARPENTER PEAK",39.41908,-105.08406,7067,"America/Denver"
353501,"ALLISON",43.92139,-119.59639,5320,"America/Los_Angeles"
245109,"WILD HORSE",45.12958,-108.30397,8150,"America/Denver"
482107,"POLE MT",41.22722,-105.43306,8530,"America/Denver"
45101,"FAWNSKIN",34.26611,-116.89889,6900,"America/Los_Angeles"
291302,"GRANTS",35.24278,-107.66528,8620,"America/Denver"
52812,"TAYLOR PARK",38.90856,-106.60275,10420,"America/Denver"
53103,"POLHEMUS",39.25472,-105.13194,8683,"America/Denver"
392606,"BAKER PARK",43.97917,-103.425,4674,"America/Denver"
419001,"JAYTON",33.2325,-100.56778,1905,"America/Chicago"
241213,"THOMPSON FALLS A/P",47.57591,-115.28439,2426,"America/Denver"
498010,"LANAI 1",20.87333,-157.00639,1270,"Pacific/Honolulu"
40245,"CALLAHAN #2",41.29974,-122.82553,3910,"America/Los_Angeles"
40816,"THOMES CREEK",39.85421,-122.6099,1029,"America/Los_Angeles"
45401,"BIG PINES",34.37915,-117.68771,6964,"America/Los_Angeles"
242910,"TEPEE PT",45.93343,-113.74202,6629,"America/Denver"
500216,"TAG MTN",66.18083,-158.66,2017,"America/Anchorage"
42802,"MARKLEEVILLE",38.69044,-119.77497,5501,"America/Los_Angeles"
45308,"CASITAS",34.40818,-119.37124,639,"America/Los_Angeles"
499907,"PTA WEST",19.77167,-155.70222,4290,"Pacific/Honolulu"
500971,"WILLOW",61.75898,-150.05003,200,"America/Anchorage"
20216,"WARM SPRINGS CANYON",36.70117,-112.22689,8010,"America/Phoenix"
480906,"LEIGH CREEK",44.10667,-107.22389,8202,"America/Denver"
291202,"PECOS",35.54583,-105.49417,8143,"America/Denver"
500942,"RABBIT CREEK",61.08861,-149.73861,1480,"America/Anchorage"
40723,"LADDER BUTTE",40.80711,-121.29651,5672,"America/Los_Angeles"
353423,"STRAWBERRY",42.18917,-120.84722,5590,"America/Los_Angeles"
101109,"SNAKE RIVER",45.09972,-116.73782,4376,"America/Boise"
260809,"MATHER",39.02278,-114.27222,9268,"America/Los_Angeles"
101809,"STANLEY",44.16911,-114.92587,6523,"America/Boise"
45226,"SEDGWICK",34.68063,-120.04744,1402,"America/Los_Angeles"
103102,"DALE BITNER",43.04972,-111.37944,6391,"America/Boise"
260317,"RUBY VALLEY",40.72806,-115.24556,6900,"America/Los_Angeles"
420703,"BEAR RIVER",40.88444,-110.82917,8536,"America/Denver"
290202,"COYOTE",36.07306,-106.65722,8695,"America/Denver"
